0.48448175	4.9305084837973
0.7961695	4.91527268462848
1.227772	4.8851235942233
1.78962025	4.84319969366149
2.48392875	4.79158280981093
3.291695	4.73822325331889
4.2154375	4.67862959574368
5.2393425	4.6192050629475
6.3592375	4.55986142855679
7.557445	4.50194132883995
8.829845	4.44541166603977
10.17577	4.39029015099444
11.5781625	4.33727887991627
13.0384875	4.28585327047924
14.5514725	4.23624293679167
16.122455	4.18806976665822
17.7373625	4.14479657094408
19.42079	4.09520396617058
19.999745	4.07654716478189
